positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
7251,11,29,15,rare,0.36005,0.92005,0.49505,1945.0
7252,11,30,16,rare,0.36005,0.93505,0.60505,573.0
7253,11,31,16,rare,0.36005,0.94505,0.60505,473.0
7254,11,32,16,rare,0.36005,0.95505,0.60505,373.0
7255,11,33,16,rare,0.36005,0.96505,0.60505,273.0
7256,11,34,16,rare,0.36005,0.97505,0.60505,173.0
7257,11,35,16,legendary,0.36005,0.99005,0.60505,73.0
7258,11,11,16,normal,0.36005,0.48005,0.60505,6361.0
7259,11,11,16,normal,0.36005,0.48005,0.60505,6362.0
7260,11,11,16,normal,0.36005,0.48005,0.60505,6363.0
7261,11,11,16,normal,0.36005,0.48005,0.60505,6364.0
7262,11,11,17,normal,0.36005,0.48005,0.71505,4961.0
7263,11,11,17,normal,0.36005,0.48005,0.71505,4962.0
7264,11,11,17,normal,0.36005,0.48005,0.71505,4963.0
7265,11,11,17,normal,0.36005,0.48005,0.71505,4964.0
7266,11,1,17,normal,0.36005,0.10005,0.71505,8273.0
7267,12,1,17,normal,0.72505,0.10005,0.71505,5573.0
7268,13,1,17,normal,0.73505,0.10005,0.71505,5246.0
7269,14,1,17,normal,0.74505,0.10005,0.71505,4473.0
7270,15,1,17,good,0.75505,0.10005,0.71505,4346.0
7271,16,1,17,good,0.77005,0.10005,0.71505,4173.0
7272,17,1,18,good,0.79505,0.10005,0.82505,3246.0
7273,18,1,18,good,0.82005,0.10005,0.82505,2673.0
7274,19,1,18,good,0.84005,0.10005,0.82505,2173.0
7275,20,1,18,good,0.86005,0.10005,0.82505,1745.0
7276,21,1,18,good,0.88005,0.10005,0.82505,1445.0
7277,22,1,18,good,0.90005,0.10005,0.82505,1146.0
7278,23,1,18,good,0.92505,0.10005,0.82505,873.0
7279,24,1,18,good,0.95005,0.10005,0.82505,773.0
7280,25,1,18,good,0.97005,0.10005,0.82505,673.0
7281,11,1,18,good,0.36005,0.10005,0.82505,7473.0
7282,17,1,11,good,0.79505,0.10005,0.05505,9573.0
7283,23,1,12,good,0.92505,0.10005,0.16505,8173.0
7284,29,1,13,good,0.98505,0.10005,0.27505,6973.0
7285,35,1,14,legendary,0.99505,0.10005,0.38505,5973.0
7286,11,11,15,normal,0.36005,0.48005,0.49505,7173.0
7287,11,11,16,normal,0.36005,0.48005,0.60505,6365.0
7288,11,11,17,normal,0.36005,0.48005,0.71505,4965.0
7289,11,11,18,good,0.36005,0.48005,0.82505,3773.0
7290,11,11,19,good,0.36005,0.48005,0.88505,3073.0
7291,11,11,20,good,0.36005,0.48005,0.89505,2873.0
7292,11,11,21,good,0.36005,0.48005,0.90505,2573.0
7293,11,11,22,good,0.36005,0.48005,0.91505,2373.0
7294,11,11,23,good,0.36005,0.48005,0.92505,2073.0
7295,11,11,24,good,0.36005,0.48005,0.93505,1946.0
7296,11,11,25,good,0.36005,0.48005,0.94505,1746.0
7297,11,11,26,good,0.36005,0.48005,0.95505,1573.0
7298,11,11,27,good,0.36005,0.48005,0.96505,1446.0
7299,11,11,28,good,0.36005,0.48005,0.97505,1273.0
7300,11,11,29,good,0.36005,0.48005,0.98505,1147.0
7301,11,11,30,legendary,0.36005,0.48005,0.99505,974.0
7302,11,11,11,bad,0.36005,0.48005,0.05505,9893.0
7303,11,11,11,bad,0.36005,0.48005,0.05505,9894.0
7304,11,11,11,bad,0.36005,0.48005,0.05505,9895.0
7305,11,11,11,bad,0.36005,0.48005,0.05505,9896.0
7306,16,11,11,good,0.77005,0.48005,0.05505,7374.0
7307,17,11,11,good,0.79505,0.48005,0.05505,7274.0
7308,18,11,11,good,0.82005,0.48005,0.05505,7074.0
7309,19,11,11,good,0.84005,0.48005,0.05505,6874.0
7310,20,11,11,good,0.86005,0.48005,0.05505,6774.0
7311,21,11,11,good,0.88005,0.48005,0.05505,6574.0
7312,22,11,12,good,0.90005,0.48005,0.16505,5374.0
7313,23,11,12,good,0.92505,0.48005,0.16505,4347.0
7314,24,11,12,good,0.95005,0.48005,0.16505,4074.0
7315,25,11,12,good,0.97005,0.48005,0.16505,3974.0
7316,11,11,12,bad,0.36005,0.48005,0.16505,9339.0
7317,11,11,12,bad,0.36005,0.48005,0.16505,9340.0
7318,11,11,12,bad,0.36005,0.48005,0.16505,9341.0
7319,11,11,12,bad,0.36005,0.48005,0.16505,9342.0
7320,11,11,12,bad,0.36005,0.48005,0.16505,9343.0
7321,11,11,12,bad,0.36005,0.48005,0.16505,9344.0
7322,11,11,13,bad,0.36005,0.48005,0.27505,8739.0
7323,11,11,13,bad,0.36005,0.48005,0.27505,8740.0
7324,11,17,13,rare,0.36005,0.78005,0.27505,6674.0
7325,11,23,13,rare,0.36005,0.85005,0.27505,5874.0
7326,11,29,13,rare,0.36005,0.92005,0.27505,4574.0
7327,11,35,13,legendary,0.36005,0.99005,0.27505,3874.0
7328,11,11,13,bad,0.36005,0.48005,0.27505,8741.0
7329,11,11,13,bad,0.36005,0.48005,0.27505,8742.0
7330,11,11,13,bad,0.36005,0.48005,0.27505,8743.0
7331,11,11,13,bad,0.36005,0.48005,0.27505,8744.0
7332,11,11,14,normal,0.36005,0.48005,0.38505,7939.0
7333,11,11,14,normal,0.36005,0.48005,0.38505,7940.0
7334,11,11,14,normal,0.36005,0.48005,0.38505,7941.0
7335,11,11,14,normal,0.36005,0.48005,0.38505,7942.0
7336,11,11,14,normal,0.36005,0.48005,0.38505,7943.0
7337,11,11,14,normal,0.36005,0.48005,0.38505,7944.0
7338,11,16,14,rare,0.36005,0.76505,0.38505,5774.0
7339,11,17,14,rare,0.36005,0.78005,0.38505,5674.0
7340,11,18,14,rare,0.36005,0.79505,0.38505,5474.0
7341,11,19,14,rare,0.36005,0.80505,0.38505,5247.0
7342,11,20,15,rare,0.36005,0.81505,0.49505,3674.0
7343,11,21,15,rare,0.36005,0.82505,0.49505,3574.0
7344,11,22,15,rare,0.36005,0.83505,0.49505,3474.0
7345,11,23,15,rare,0.36005,0.85005,0.49505,3374.0
7346,11,24,15,rare,0.36005,0.86505,0.49505,3247.0
7347,11,25,15,rare,0.36005,0.87505,0.49505,2974.0
7348,11,26,15,rare,0.36005,0.88505,0.49505,2774.0
7349,11,27,15,rare,0.36005,0.89505,0.49505,2474.0
7350,11,28,15,rare,0.36005,0.90505,0.49505,2274.0
7351,11,29,15,rare,0.36005,0.92005,0.49505,1947.0
7352,11,30,16,rare,0.36005,0.93505,0.60505,574.0
7353,11,31,16,rare,0.36005,0.94505,0.60505,474.0
7354,11,32,16,rare,0.36005,0.95505,0.60505,374.0
7355,11,33,16,rare,0.36005,0.96505,0.60505,274.0
7356,11,34,16,rare,0.36005,0.97505,0.60505,174.0
7357,11,35,16,legendary,0.36005,0.99005,0.60505,74.0
7358,11,11,16,normal,0.36005,0.48005,0.60505,6366.0
7359,11,11,16,normal,0.36005,0.48005,0.60505,6367.0
7360,11,11,16,normal,0.36005,0.48005,0.60505,6368.0
7361,11,11,16,normal,0.36005,0.48005,0.60505,6369.0
7362,11,11,17,normal,0.36005,0.48005,0.71505,4966.0
7363,11,11,17,normal,0.36005,0.48005,0.71505,4967.0
7364,11,11,17,normal,0.36005,0.48005,0.71505,4968.0
7365,11,11,17,normal,0.36005,0.48005,0.71505,4969.0
7366,11,1,17,normal,0.36005,0.10005,0.71505,8274.0
7367,12,1,17,normal,0.72505,0.10005,0.71505,5574.0
7368,13,1,17,normal,0.73505,0.10005,0.71505,5248.0
7369,14,1,17,normal,0.74505,0.10005,0.71505,4474.0
7370,15,1,17,good,0.75505,0.10005,0.71505,4348.0
7371,16,1,17,good,0.77005,0.10005,0.71505,4174.0
7372,17,1,18,good,0.79505,0.10005,0.82505,3248.0
7373,18,1,18,good,0.82005,0.10005,0.82505,2674.0
7374,19,1,18,good,0.84005,0.10005,0.82505,2174.0
7375,20,1,18,good,0.86005,0.10005,0.82505,1747.0
7376,21,1,18,good,0.88005,0.10005,0.82505,1447.0
7377,22,1,18,good,0.90005,0.10005,0.82505,1148.0
7378,23,1,18,good,0.92505,0.10005,0.82505,874.0
7379,24,1,18,good,0.95005,0.10005,0.82505,774.0
7380,25,1,18,good,0.97005,0.10005,0.82505,674.0
7381,11,1,18,good,0.36005,0.10005,0.82505,7474.0
7382,17,1,11,good,0.79505,0.10005,0.05505,9574.0
7383,23,1,12,good,0.92505,0.10005,0.16505,8174.0
7384,29,1,13,good,0.98505,0.10005,0.27505,6974.0
7385,35,1,14,legendary,0.99505,0.10005,0.38505,5974.0
7386,11,11,15,normal,0.36005,0.48005,0.49505,7174.0
7387,11,11,16,normal,0.36005,0.48005,0.60505,6370.0
7388,11,11,17,normal,0.36005,0.48005,0.71505,4970.0
7389,11,11,18,good,0.36005,0.48005,0.82505,3774.0
7390,11,11,19,good,0.36005,0.48005,0.88505,3074.0
7391,11,11,20,good,0.36005,0.48005,0.89505,2874.0
7392,11,11,21,good,0.36005,0.48005,0.90505,2574.0
7393,11,11,22,good,0.36005,0.48005,0.91505,2374.0
7394,11,11,23,good,0.36005,0.48005,0.92505,2074.0
7395,11,11,24,good,0.36005,0.48005,0.93505,1948.0
7396,11,11,25,good,0.36005,0.48005,0.94505,1748.0
7397,11,11,26,good,0.36005,0.48005,0.95505,1574.0
7398,11,11,27,good,0.36005,0.48005,0.96505,1448.0
7399,11,11,28,good,0.36005,0.48005,0.97505,1274.0
7400,11,11,29,good,0.36005,0.48005,0.98505,1149.0
7401,11,11,30,legendary,0.36005,0.48005,0.99505,975.0
7402,11,11,11,bad,0.36005,0.48005,0.05505,9897.0
7403,11,11,11,bad,0.36005,0.48005,0.05505,9898.0
7404,11,11,11,bad,0.36005,0.48005,0.05505,9899.0
7405,11,11,11,bad,0.36005,0.48005,0.05505,9900.0
7406,16,11,11,good,0.77005,0.48005,0.05505,7375.0
7407,17,11,11,good,0.79505,0.48005,0.05505,7275.0
7408,18,11,11,good,0.82005,0.48005,0.05505,7075.0
7409,19,11,11,good,0.84005,0.48005,0.05505,6875.0
7410,20,11,11,good,0.86005,0.48005,0.05505,6775.0
7411,21,11,11,good,0.88005,0.48005,0.05505,6575.0
7412,22,11,12,good,0.90005,0.48005,0.16505,5375.0
7413,23,11,12,good,0.92505,0.48005,0.16505,4349.0
7414,24,11,12,good,0.95005,0.48005,0.16505,4075.0
7415,25,11,12,good,0.97005,0.48005,0.16505,3975.0
7416,11,11,12,bad,0.36005,0.48005,0.16505,9345.0
7417,11,11,12,bad,0.36005,0.48005,0.16505,9346.0
7418,11,11,12,bad,0.36005,0.48005,0.16505,9347.0
7419,11,11,12,bad,0.36005,0.48005,0.16505,9348.0
7420,11,11,12,bad,0.36005,0.48005,0.16505,9349.0
7421,11,11,12,bad,0.36005,0.48005,0.16505,9350.0
7422,11,11,13,bad,0.36005,0.48005,0.27505,8745.0
7423,11,11,13,bad,0.36005,0.48005,0.27505,8746.0
7424,11,17,13,rare,0.36005,0.78005,0.27505,6675.0
7425,11,23,13,rare,0.36005,0.85005,0.27505,5875.0
7426,11,29,13,rare,0.36005,0.92005,0.27505,4575.0
7427,11,35,13,legendary,0.36005,0.99005,0.27505,3875.0
7428,11,11,13,bad,0.36005,0.48005,0.27505,8747.0
7429,11,11,13,bad,0.36005,0.48005,0.27505,8748.0
7430,11,11,13,bad,0.36005,0.48005,0.27505,8749.0
7431,11,11,13,bad,0.36005,0.48005,0.27505,8750.0
7432,11,11,14,normal,0.36005,0.48005,0.38505,7945.0
7433,11,11,14,normal,0.36005,0.48005,0.38505,7946.0
7434,11,11,14,normal,0.36005,0.48005,0.38505,7947.0
7435,11,11,14,normal,0.36005,0.48005,0.38505,7948.0
7436,11,11,14,normal,0.36005,0.48005,0.38505,7949.0
7437,11,11,14,normal,0.36005,0.48005,0.38505,7950.0
7438,11,16,14,rare,0.36005,0.76505,0.38505,5775.0
7439,11,17,14,rare,0.36005,0.78005,0.38505,5675.0
7440,11,18,14,rare,0.36005,0.79505,0.38505,5475.0
7441,11,19,14,rare,0.36005,0.80505,0.38505,5249.0
7442,11,20,15,rare,0.36005,0.81505,0.49505,3675.0
7443,11,21,15,rare,0.36005,0.82505,0.49505,3575.0
7444,11,22,15,rare,0.36005,0.83505,0.49505,3475.0
7445,11,23,15,rare,0.36005,0.85005,0.49505,3375.0
7446,11,24,15,rare,0.36005,0.86505,0.49505,3249.0
7447,11,25,15,rare,0.36005,0.87505,0.49505,2975.0
7448,11,26,15,rare,0.36005,0.88505,0.49505,2775.0
7449,11,27,15,rare,0.36005,0.89505,0.49505,2475.0
7450,11,28,15,rare,0.36005,0.90505,0.49505,2275.0
7451,11,29,15,rare,0.36005,0.92005,0.49505,1949.0
7452,11,30,16,rare,0.36005,0.93505,0.60505,575.0
7453,11,31,16,rare,0.36005,0.94505,0.60505,475.0
7454,11,32,16,rare,0.36005,0.95505,0.60505,375.0
7455,11,33,16,rare,0.36005,0.96505,0.60505,275.0
7456,11,34,16,rare,0.36005,0.97505,0.60505,175.0
7457,11,35,16,legendary,0.36005,0.99005,0.60505,75.0
7458,11,11,16,normal,0.36005,0.48005,0.60505,6371.0
7459,11,11,16,normal,0.36005,0.48005,0.60505,6372.0
7460,11,11,16,normal,0.36005,0.48005,0.60505,6373.0
7461,11,11,16,normal,0.36005,0.48005,0.60505,6374.0
7462,11,11,17,normal,0.36005,0.48005,0.71505,4971.0
7463,11,11,17,normal,0.36005,0.48005,0.71505,4972.0
7464,11,11,17,normal,0.36005,0.48005,0.71505,4973.0
7465,11,11,17,normal,0.36005,0.48005,0.71505,4974.0
7466,11,1,17,normal,0.36005,0.10005,0.71505,8275.0
7467,12,1,17,normal,0.72505,0.10005,0.71505,5575.0
7468,13,1,17,normal,0.73505,0.10005,0.71505,5250.0
7469,14,1,17,normal,0.74505,0.10005,0.71505,4475.0
7470,15,1,17,good,0.75505,0.10005,0.71505,4350.0
7471,16,1,17,good,0.77005,0.10005,0.71505,4175.0
7472,17,1,18,good,0.79505,0.10005,0.82505,3250.0
7473,18,1,18,good,0.82005,0.10005,0.82505,2675.0
7474,19,1,18,good,0.84005,0.10005,0.82505,2175.0
7475,20,1,18,good,0.86005,0.10005,0.82505,1749.0
7476,21,1,18,good,0.88005,0.10005,0.82505,1449.0
7477,22,1,18,good,0.90005,0.10005,0.82505,1150.0
7478,23,1,18,good,0.92505,0.10005,0.82505,875.0
7479,24,1,18,good,0.95005,0.10005,0.82505,775.0
7480,25,1,18,good,0.97005,0.10005,0.82505,675.0
7481,11,1,18,good,0.36005,0.10005,0.82505,7475.0
7482,17,1,11,good,0.79505,0.10005,0.05505,9575.0
7483,23,1,12,good,0.92505,0.10005,0.16505,8175.0
7484,29,1,13,good,0.98505,0.10005,0.27505,6975.0
7485,35,1,14,legendary,0.99505,0.10005,0.38505,5975.0
7486,11,11,15,normal,0.36005,0.48005,0.49505,7175.0
7487,11,11,16,normal,0.36005,0.48005,0.60505,6375.0
7488,11,11,17,normal,0.36005,0.48005,0.71505,4975.0
7489,11,11,18,good,0.36005,0.48005,0.82505,3775.0
7490,11,11,19,good,0.36005,0.48005,0.88505,3075.0
7491,11,11,20,good,0.36005,0.48005,0.89505,2875.0
7492,11,11,21,good,0.36005,0.48005,0.90505,2575.0
7493,11,11,22,good,0.36005,0.48005,0.91505,2375.0
7494,11,11,23,good,0.36005,0.48005,0.92505,2075.0
7495,11,11,24,good,0.36005,0.48005,0.93505,1950.0
7496,11,11,25,good,0.36005,0.48005,0.94505,1750.0
7497,11,11,26,good,0.36005,0.48005,0.95505,1575.0
7498,11,11,27,good,0.36005,0.48005,0.96505,1450.0
7499,11,11,28,good,0.36005,0.48005,0.97505,1275.0
7500,11,11,29,good,0.36005,0.48005,0.98505,1151.0
7501,11,11,30,legendary,0.36005,0.48005,0.99505,976.0
7502,11,11,11,bad,0.36005,0.48005,0.05505,9901.0
7503,11,11,11,bad,0.36005,0.48005,0.05505,9902.0
7504,11,11,11,bad,0.36005,0.48005,0.05505,9903.0
7505,11,11,11,bad,0.36005,0.48005,0.05505,9904.0
7506,16,11,11,good,0.77005,0.48005,0.05505,7376.0
7507,17,11,11,good,0.79505,0.48005,0.05505,7276.0
7508,18,11,11,good,0.82005,0.48005,0.05505,7076.0
7509,19,11,11,good,0.84005,0.48005,0.05505,6876.0
7510,20,11,11,good,0.86005,0.48005,0.05505,6776.0
7511,21,11,11,good,0.88005,0.48005,0.05505,6576.0
7512,22,11,12,good,0.90005,0.48005,0.16505,5376.0
7513,23,11,12,good,0.92505,0.48005,0.16505,4351.0
7514,24,11,12,good,0.95005,0.48005,0.16505,4076.0
7515,25,11,12,good,0.97005,0.48005,0.16505,3976.0
7516,11,11,12,bad,0.36005,0.48005,0.16505,9351.0
7517,11,11,12,bad,0.36005,0.48005,0.16505,9352.0
7518,11,11,12,bad,0.36005,0.48005,0.16505,9353.0
7519,11,11,12,bad,0.36005,0.48005,0.16505,9354.0
7520,11,11,12,bad,0.36005,0.48005,0.16505,9355.0
7521,11,11,12,bad,0.36005,0.48005,0.16505,9356.0
7522,11,11,13,bad,0.36005,0.48005,0.27505,8751.0
7523,11,11,13,bad,0.36005,0.48005,0.27505,8752.0
7524,11,17,13,rare,0.36005,0.78005,0.27505,6676.0
7525,11,23,13,rare,0.36005,0.85005,0.27505,5876.0
7526,11,29,13,rare,0.36005,0.92005,0.27505,4576.0
7527,11,35,13,legendary,0.36005,0.99005,0.27505,3876.0
7528,11,11,13,bad,0.36005,0.48005,0.27505,8753.0
7529,11,11,13,bad,0.36005,0.48005,0.27505,8754.0
7530,11,11,13,bad,0.36005,0.48005,0.27505,8755.0
7531,11,11,13,bad,0.36005,0.48005,0.27505,8756.0
7532,11,11,14,normal,0.36005,0.48005,0.38505,7951.0
7533,11,11,14,normal,0.36005,0.48005,0.38505,7952.0
7534,11,11,14,normal,0.36005,0.48005,0.38505,7953.0
7535,11,11,14,normal,0.36005,0.48005,0.38505,7954.0
7536,11,11,14,normal,0.36005,0.48005,0.38505,7955.0
7537,11,11,14,normal,0.36005,0.48005,0.38505,7956.0
7538,11,16,14,rare,0.36005,0.76505,0.38505,5776.0
7539,11,17,14,rare,0.36005,0.78005,0.38505,5676.0
7540,11,18,14,rare,0.36005,0.79505,0.38505,5476.0
7541,11,19,14,rare,0.36005,0.80505,0.38505,5251.0
7542,11,20,15,rare,0.36005,0.81505,0.49505,3676.0
7543,11,21,15,rare,0.36005,0.82505,0.49505,3576.0
7544,11,22,15,rare,0.36005,0.83505,0.49505,3476.0
7545,11,23,15,rare,0.36005,0.85005,0.49505,3376.0
7546,11,24,15,rare,0.36005,0.86505,0.49505,3251.0
7547,11,25,15,rare,0.36005,0.87505,0.49505,2976.0
7548,11,26,15,rare,0.36005,0.88505,0.49505,2776.0
7549,11,27,15,rare,0.36005,0.89505,0.49505,2476.0
7550,11,28,15,rare,0.36005,0.90505,0.49505,2276.0
7551,11,29,15,rare,0.36005,0.92005,0.49505,1951.0
7552,11,30,16,rare,0.36005,0.93505,0.60505,576.0
7553,11,31,16,rare,0.36005,0.94505,0.60505,476.0
7554,11,32,16,rare,0.36005,0.95505,0.60505,376.0
7555,11,33,16,rare,0.36005,0.96505,0.60505,276.0
7556,11,34,16,rare,0.36005,0.97505,0.60505,176.0
7557,11,35,16,legendary,0.36005,0.99005,0.60505,76.0
7558,11,11,16,normal,0.36005,0.48005,0.60505,6376.0
7559,11,11,16,normal,0.36005,0.48005,0.60505,6377.0
7560,11,11,16,normal,0.36005,0.48005,0.60505,6378.0
7561,11,11,16,normal,0.36005,0.48005,0.60505,6379.0
7562,11,11,17,normal,0.36005,0.48005,0.71505,4976.0
7563,11,11,17,normal,0.36005,0.48005,0.71505,4977.0
7564,11,11,17,normal,0.36005,0.48005,0.71505,4978.0
7565,11,11,17,normal,0.36005,0.48005,0.71505,4979.0
7566,11,1,17,normal,0.36005,0.10005,0.71505,8276.0
7567,12,1,17,normal,0.72505,0.10005,0.71505,5576.0
7568,13,1,17,normal,0.73505,0.10005,0.71505,5252.0
7569,14,1,17,normal,0.74505,0.10005,0.71505,4476.0
7570,15,1,17,good,0.75505,0.10005,0.71505,4352.0
7571,16,1,17,good,0.77005,0.10005,0.71505,4176.0
7572,17,1,18,good,0.79505,0.10005,0.82505,3252.0
7573,18,1,18,good,0.82005,0.10005,0.82505,2676.0
7574,19,1,18,good,0.84005,0.10005,0.82505,2176.0
7575,20,1,18,good,0.86005,0.10005,0.82505,1751.0
7576,21,1,18,good,0.88005,0.10005,0.82505,1451.0
7577,22,1,18,good,0.90005,0.10005,0.82505,1152.0
7578,23,1,18,good,0.92505,0.10005,0.82505,876.0
7579,24,1,18,good,0.95005,0.10005,0.82505,776.0
7580,25,1,18,good,0.97005,0.10005,0.82505,676.0
7581,11,1,18,good,0.36005,0.10005,0.82505,7476.0
7582,17,1,11,good,0.79505,0.10005,0.05505,9576.0
7583,23,1,12,good,0.92505,0.10005,0.16505,8176.0
7584,29,1,13,good,0.98505,0.10005,0.27505,6976.0
7585,35,1,14,legendary,0.99505,0.10005,0.38505,5976.0
7586,11,11,15,normal,0.36005,0.48005,0.49505,7176.0
7587,11,11,16,normal,0.36005,0.48005,0.60505,6380.0
7588,11,11,17,normal,0.36005,0.48005,0.71505,4980.0
7589,11,11,18,good,0.36005,0.48005,0.82505,3776.0
7590,11,11,19,good,0.36005,0.48005,0.88505,3076.0
7591,11,11,20,good,0.36005,0.48005,0.89505,2876.0
7592,11,11,21,good,0.36005,0.48005,0.90505,2576.0
7593,11,11,22,good,0.36005,0.48005,0.91505,2376.0
7594,11,11,23,good,0.36005,0.48005,0.92505,2076.0
7595,11,11,24,good,0.36005,0.48005,0.93505,1952.0
7596,11,11,25,good,0.36005,0.48005,0.94505,1752.0
7597,11,11,26,good,0.36005,0.48005,0.95505,1576.0
7598,11,11,27,good,0.36005,0.48005,0.96505,1452.0
7599,11,11,28,good,0.36005,0.48005,0.97505,1276.0
7600,11,11,29,good,0.36005,0.48005,0.98505,1153.0
7601,11,11,30,legendary,0.36005,0.48005,0.99505,977.0
7602,11,11,11,bad,0.36005,0.48005,0.05505,9905.0
7603,11,11,11,bad,0.36005,0.48005,0.05505,9906.0
7604,11,11,11,bad,0.36005,0.48005,0.05505,9907.0
7605,11,11,11,bad,0.36005,0.48005,0.05505,9908.0
7606,16,11,11,good,0.77005,0.48005,0.05505,7377.0
7607,17,11,11,good,0.79505,0.48005,0.05505,7277.0
7608,18,11,11,good,0.82005,0.48005,0.05505,7077.0
7609,19,11,11,good,0.84005,0.48005,0.05505,6877.0
7610,20,11,11,good,0.86005,0.48005,0.05505,6777.0
7611,21,11,11,good,0.88005,0.48005,0.05505,6577.0
7612,22,11,12,good,0.90005,0.48005,0.16505,5377.0
7613,23,11,12,good,0.92505,0.48005,0.16505,4353.0
7614,24,11,12,good,0.95005,0.48005,0.16505,4077.0
7615,25,11,12,good,0.97005,0.48005,0.16505,3977.0
7616,11,11,12,bad,0.36005,0.48005,0.16505,9357.0
7617,11,11,12,bad,0.36005,0.48005,0.16505,9358.0
7618,11,11,12,bad,0.36005,0.48005,0.16505,9359.0
7619,11,11,12,bad,0.36005,0.48005,0.16505,9360.0
7620,11,11,12,bad,0.36005,0.48005,0.16505,9361.0
7621,11,11,12,bad,0.36005,0.48005,0.16505,9362.0
7622,11,11,13,bad,0.36005,0.48005,0.27505,8757.0
7623,11,11,13,bad,0.36005,0.48005,0.27505,8758.0
7624,11,17,13,rare,0.36005,0.78005,0.27505,6677.0
7625,11,23,13,rare,0.36005,0.85005,0.27505,5877.0
7626,11,29,13,rare,0.36005,0.92005,0.27505,4577.0
7627,11,35,13,legendary,0.36005,0.99005,0.27505,3877.0
7628,11,11,13,bad,0.36005,0.48005,0.27505,8759.0
7629,11,11,13,bad,0.36005,0.48005,0.27505,8760.0
7630,11,11,13,bad,0.36005,0.48005,0.27505,8761.0
7631,11,11,13,bad,0.36005,0.48005,0.27505,8762.0
7632,11,11,14,normal,0.36005,0.48005,0.38505,7957.0
7633,11,11,14,normal,0.36005,0.48005,0.38505,7958.0
7634,11,11,14,normal,0.36005,0.48005,0.38505,7959.0
7635,11,11,14,normal,0.36005,0.48005,0.38505,7960.0
7636,11,11,14,normal,0.36005,0.48005,0.38505,7961.0
7637,11,11,14,normal,0.36005,0.48005,0.38505,7962.0
7638,11,16,14,rare,0.36005,0.76505,0.38505,5777.0
7639,11,17,14,rare,0.36005,0.78005,0.38505,5677.0
7640,11,18,14,rare,0.36005,0.79505,0.38505,5477.0
7641,11,19,14,rare,0.36005,0.80505,0.38505,5253.0
7642,11,20,15,rare,0.36005,0.81505,0.49505,3677.0
7643,11,21,15,rare,0.36005,0.82505,0.49505,3577.0
7644,11,22,15,rare,0.36005,0.83505,0.49505,3477.0
7645,11,23,15,rare,0.36005,0.85005,0.49505,3377.0
7646,11,24,15,rare,0.36005,0.86505,0.49505,3253.0
7647,11,25,15,rare,0.36005,0.87505,0.49505,2977.0
7648,11,26,15,rare,0.36005,0.88505,0.49505,2777.0
7649,11,27,15,rare,0.36005,0.89505,0.49505,2477.0
7650,11,28,15,rare,0.36005,0.90505,0.49505,2277.0
7651,11,29,15,rare,0.36005,0.92005,0.49505,1953.0
7652,11,30,16,rare,0.36005,0.93505,0.60505,577.0
7653,11,31,16,rare,0.36005,0.94505,0.60505,477.0
7654,11,32,16,rare,0.36005,0.95505,0.60505,377.0
7655,11,33,16,rare,0.36005,0.96505,0.60505,277.0
7656,11,34,16,rare,0.36005,0.97505,0.60505,177.0
7657,11,35,16,legendary,0.36005,0.99005,0.60505,77.0
7658,11,11,16,normal,0.36005,0.48005,0.60505,6381.0
7659,11,11,16,normal,0.36005,0.48005,0.60505,6382.0
7660,11,11,16,normal,0.36005,0.48005,0.60505,6383.0
7661,11,11,16,normal,0.36005,0.48005,0.60505,6384.0
7662,11,11,17,normal,0.36005,0.48005,0.71505,4981.0
7663,11,11,17,normal,0.36005,0.48005,0.71505,4982.0
7664,11,11,17,normal,0.36005,0.48005,0.71505,4983.0
7665,11,11,17,normal,0.36005,0.48005,0.71505,4984.0
7666,11,1,17,normal,0.36005,0.10005,0.71505,8277.0
7667,12,1,17,normal,0.72505,0.10005,0.71505,5577.0
7668,13,1,17,normal,0.73505,0.10005,0.71505,5254.0
7669,14,1,17,normal,0.74505,0.10005,0.71505,4477.0
7670,15,1,17,good,0.75505,0.10005,0.71505,4354.0
7671,16,1,17,good,0.77005,0.10005,0.71505,4177.0
7672,17,1,18,good,0.79505,0.10005,0.82505,3254.0
7673,18,1,18,good,0.82005,0.10005,0.82505,2677.0
7674,19,1,18,good,0.84005,0.10005,0.82505,2177.0
7675,20,1,18,good,0.86005,0.10005,0.82505,1753.0
7676,21,1,18,good,0.88005,0.10005,0.82505,1453.0
7677,22,1,18,good,0.90005,0.10005,0.82505,1154.0
7678,23,1,18,good,0.92505,0.10005,0.82505,877.0
7679,24,1,18,good,0.95005,0.10005,0.82505,777.0
7680,25,1,18,good,0.97005,0.10005,0.82505,677.0
7681,11,1,18,good,0.36005,0.10005,0.82505,7477.0
7682,17,1,11,good,0.79505,0.10005,0.05505,9577.0
7683,23,1,12,good,0.92505,0.10005,0.16505,8177.0
7684,29,1,13,good,0.98505,0.10005,0.27505,6977.0
7685,35,1,14,legendary,0.99505,0.10005,0.38505,5977.0
7686,11,11,15,normal,0.36005,0.48005,0.49505,7177.0
7687,11,11,16,normal,0.36005,0.48005,0.60505,6385.0
7688,11,11,17,normal,0.36005,0.48005,0.71505,4985.0
7689,11,11,18,good,0.36005,0.48005,0.82505,3777.0
7690,11,11,19,good,0.36005,0.48005,0.88505,3077.0
7691,11,11,20,good,0.36005,0.48005,0.89505,2877.0
7692,11,11,21,good,0.36005,0.48005,0.90505,2577.0
